frenetic,nkpl/fig09/naive-reachability/BeyondTheNetwork-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Bics-reachability.nkpl,0.490215755
frenetic,nkpl/fig09/naive-reachability/Bics-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Biznet-reachability.nkpl,0.428815395
frenetic,nkpl/fig09/naive-reachability/Biznet-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Bren-reachability.nkpl,0.633696475
frenetic,nkpl/fig09/naive-reachability/Bren-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/BsonetEurope-reachability.nkpl,0.176501069
frenetic,nkpl/fig09/naive-reachability/BsonetEurope-reachability.nkpl,243.80
katch,nkpl/fig09/naive-reachability/BtAsiaPac-reachability.nkpl,0.205815422
frenetic,nkpl/fig09/naive-reachability/BtAsiaPac-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/BtEurope-reachability.nkpl,0.253502265
frenetic,nkpl/fig09/naive-reachability/BtEurope-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/BtLatinAmerica-reachability.nkpl,1.208247584
frenetic,nkpl/fig09/naive-reachability/BtLatinAmerica-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/BtNorthAmerica-reachability.nkpl,0.628735508
frenetic,nkpl/fig09/naive-reachability/BtNorthAmerica-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Canerie-reachability.nkpl,0.454150189
frenetic,nkpl/fig09/naive-reachability/Canerie-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Carnet-reachability.nkpl,1.013725445
frenetic,nkpl/fig09/naive-reachability/Carnet-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Cernet-reachability.nkpl,0.754243935
frenetic,nkpl/fig09/naive-reachability/Cernet-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Cesnet1993-reachability.nkpl,0.098186833
frenetic,nkpl/fig09/naive-reachability/Cesnet1993-reachability.nkpl,9.38
katch,nkpl/fig09/naive-reachability/Cesnet1997-reachability.nkpl,0.115425815
